player1,player2,SetNo,P1GamesWon,P2GamesWon,P1Score,P2Score,video_name
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Taylor Fritz vs. Alexander Zverev Full Match ｜ 2024 US Open Quarterfinal.f617_34.6_572189.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Taylor Fritz vs. Alexander Zverev Full Match ｜ 2024 US Open Quarterfinal.f617_34.9_590095.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Taylor Fritz vs. Alexander Zverev Full Match ｜ 2024 US Open Quarterfinal.f617_35.1_531032.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Taylor Fritz vs. Alexander Zverev Full Match ｜ 2024 US Open Quarterfinal.f617_35.4_161180.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Taylor Fritz vs. Alexander Zverev Full Match ｜ 2024 US Open Quarterfinal.f617_36.1_162538.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Taylor Fritz vs. Alexander Zverev Full Match ｜ 2024 US Open Quarterfinal.f617_36.3_573075.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Taylor Fritz vs. Alexander Zverev Full Match ｜ 2024 US Open Quarterfinal.f617_36.6_542916.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Taylor Fritz vs. Alexander Zverev Full Match ｜ 2024 US Open Quarterfinal.f617_36.6_591130.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Taylor Fritz vs. Alexander Zverev Full Match ｜ 2024 US Open Quarterfinal.f617_37.0_498134.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Taylor Fritz vs. Alexander Zverev Full Match ｜ 2024 US Open Quarterfinal.f617_37.4_387009.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Taylor Fritz vs. Alexander Zverev Full Match ｜ 2024 US Open Quarterfinal.f617_37.8_167995.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Taylor Fritz vs. Alexander Zverev Full Match ｜ 2024 US Open Quarterfinal.f617_37.9_567830.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Taylor Fritz vs. Alexander Zverev Full Match ｜ 2024 US Open Quarterfinal.f617_39.1_170243.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Taylor Fritz vs. Alexander Zverev Full Match ｜ 2024 US Open Quarterfinal.f617_39.1_463349.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Taylor Fritz vs. Alexander Zverev Full Match ｜ 2024 US Open Quarterfinal.f617_39.1_546105.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Taylor Fritz vs. Alexander Zverev Full Match ｜ 2024 US Open Quarterfinal.f617_39.3_339865.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Taylor Fritz vs. Alexander Zverev Full Match ｜ 2024 US Open Quarterfinal.f617_39.3_544056.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Taylor Fritz vs. Alexander Zverev Full Match ｜ 2024 US Open Quarterfinal.f617_39.9_336027.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Taylor Fritz vs. Alexander Zverev Full Match ｜ 2024 US Open Quarterfinal.f617_40.4_488268.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Taylor Fritz vs. Alexander Zverev Full Match ｜ 2024 US Open Quarterfinal.f617_41.0_602214.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,NO MATCH,Taylor Fritz vs. Alexander Zverev Full Match ｜ 2024 US Open Quarterfinal.f617_41.2_71688.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,NO MATCH,MATCH,Taylor Fritz vs. Alexander Zverev Full Match ｜ 2024 US Open Quarterfinal.f617_42.0_500275.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,NO MATCH,Taylor Fritz vs. Alexander Zverev Full Match ｜ 2024 US Open Quarterfinal.f617_42.3_504783.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Taylor Fritz vs. Alexander Zverev Full Match ｜ 2024 US Open Quarterfinal.f617_42.5_601224.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Taylor Fritz vs. Alexander Zverev Full Match ｜ 2024 US Open Quarterfinal.f617_42.6_490322.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Taylor Fritz vs. Alexander Zverev Full Match ｜ 2024 US Open Quarterfinal.f617_43.0_545206.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Taylor Fritz vs. Alexander Zverev Full Match ｜ 2024 US Open Quarterfinal.f617_43.1_495348.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,NO MATCH,Taylor Fritz vs. Alexander Zverev Full Match ｜ 2024 US Open Quarterfinal.f617_43.8_261534.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Taylor Fritz vs. Alexander Zverev Full Match ｜ 2024 US Open Quarterfinal.f617_44.0_338436.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Taylor Fritz vs. Alexander Zverev Full Match ｜ 2024 US Open Quarterfinal.f617_45.0_334391.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Taylor Fritz vs. Alexander Zverev Full Match ｜ 2024 US Open Quarterfinal.f617_45.5_585264.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Taylor Fritz vs. Alexander Zverev Full Match ｜ 2024 US Open Quarterfinal.f617_46.0_576552.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Taylor Fritz vs. Alexander Zverev Full Match ｜ 2024 US Open Quarterfinal.f617_47.0_215533.jpg
NO MATCH,NO MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Taylor Fritz vs. Alexander Zverev Full Match ｜ 2024 US Open Quarterfinal.f617_48.6_474249.jpg
NO MATCH,NO MATCH,NO MATCH,NO MATCH,NO MATCH,MATCH,MATCH,Taylor Fritz vs. Alexander Zverev Full Match ｜ 2024 US Open Quarterfinal.f617_48.7_1239.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Taylor Fritz vs. Alexander Zverev Full Match ｜ 2024 US Open Quarterfinal.f617_50.2_435211.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Taylor Fritz vs. Alexander Zverev Full Match ｜ 2024 US Open Quarterfinal.f617_51.4_584092.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Taylor Fritz vs. Frances Tiafoe Full Match ｜ 2024 US Open Semifinal.f617_34.0_380402.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Taylor Fritz vs. Frances Tiafoe Full Match ｜ 2024 US Open Semifinal.f617_36.1_226019.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,NO MATCH,Taylor Fritz vs. Frances Tiafoe Full Match ｜ 2024 US Open Semifinal.f617_42.5_64933.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Taylor Fritz vs. Frances Tiafoe Full Match ｜ 2024 US Open Semifinal.f617_43.7_146759.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,NO MATCH,Taylor Fritz vs. Frances Tiafoe Full Match ｜ 2024 US Open Semifinal.f617_44.5_117142.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,NO MATCH,Taylor Fritz vs. Frances Tiafoe Full Match ｜ 2024 US Open Semifinal.f617_45.2_213390.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Taylor Fritz vs. Frances Tiafoe Full Match ｜ 2024 US Open Semifinal.f617_45.4_372016.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Taylor Fritz vs. Frances Tiafoe Full Match ｜ 2024 US Open Semifinal.f617_46.1_499662.jpg
NO MATCH,NO MATCH,NO MATCH,NO MATCH,NO MATCH,MATCH,MATCH,Taylor Fritz vs. Frances Tiafoe Full Match ｜ 2024 US Open Semifinal.f617_47.8_280046.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Taylor Fritz vs. Frances Tiafoe Full Match ｜ 2024 US Open Semifinal.f617_48.4_503965.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Taylor Fritz vs. Frances Tiafoe Full Match ｜ 2024 US Open Semifinal.f617_48.6_232887.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Taylor Fritz vs. Frances Tiafoe Full Match ｜ 2024 US Open Semifinal.f617_48.8_498336.jpg
MATCH,MATCH,NO MATCH,NO MATCH,NO MATCH,MATCH,MATCH,Taylor Fritz vs. Frances Tiafoe Full Match ｜ 2024 US Open Semifinal.f617_49.6_239803.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,NO MATCH,Taylor Townsend vs. Paula Badosa Full Match ｜ 2024 US Open Round 2.f617_35.0_147640.jpg
NO MATCH,NO MATCH,NO MATCH,NO MATCH,NO MATCH,MATCH,MATCH,Taylor Townsend vs. Paula Badosa Full Match ｜ 2024 US Open Round 2.f617_36.8_97649.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Taylor Townsend vs. Paula Badosa Full Match ｜ 2024 US Open Round 2.f617_37.9_140426.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Taylor Townsend vs. Paula Badosa Full Match ｜ 2024 US Open Round 2.f617_40.5_143437.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Taylor Townsend vs. Paula Badosa Full Match ｜ 2024 US Open Round 2.f617_41.5_139664.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,NO MATCH,MATCH,Thanasi Kokkinakis vs. Nuno Borges Full Match ｜ 2024 US Open Round 2.f617_30.8_374903.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Thanasi Kokkinakis vs. Nuno Borges Full Match ｜ 2024 US Open Round 2.f617_30.9_285017.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,NO MATCH,MATCH,Thanasi Kokkinakis vs. Nuno Borges Full Match ｜ 2024 US Open Round 2.f617_31.5_387306.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,NO MATCH,MATCH,Thanasi Kokkinakis vs. Nuno Borges Full Match ｜ 2024 US Open Round 2.f617_32.2_444138.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,NO MATCH,MATCH,Thanasi Kokkinakis vs. Nuno Borges Full Match ｜ 2024 US Open Round 2.f617_33.6_380328.jpg
NO MATCH,NO MATCH,NO MATCH,NO MATCH,NO MATCH,MATCH,MATCH,Thanasi Kokkinakis vs. Nuno Borges Full Match ｜ 2024 US Open Round 2.f617_34.1_319.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,NO MATCH,MATCH,Thanasi Kokkinakis vs. Nuno Borges Full Match ｜ 2024 US Open Round 2.f617_34.2_374054.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,NO MATCH,MATCH,Thanasi Kokkinakis vs. Nuno Borges Full Match ｜ 2024 US Open Round 2.f617_34.2_386581.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,NO MATCH,MATCH,Thanasi Kokkinakis vs. Nuno Borges Full Match ｜ 2024 US Open Round 2.f617_35.8_302433.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,NO MATCH,MATCH,Thanasi Kokkinakis vs. Nuno Borges Full Match ｜ 2024 US Open Round 2.f617_36.6_379441.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,NO MATCH,MATCH,Thanasi Kokkinakis vs. Nuno Borges Full Match ｜ 2024 US Open Round 2.f617_39.1_335082.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Thanasi Kokkinakis vs. Nuno Borges Full Match ｜ 2024 US Open Round 2.f617_39.4_409189.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,NO MATCH,MATCH,Thanasi Kokkinakis vs. Nuno Borges Full Match ｜ 2024 US Open Round 2.f617_39.8_175781.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Thanasi Kokkinakis vs. Nuno Borges Full Match ｜ 2024 US Open Round 2.f617_39.8_281340.jpg
NO MATCH,NO MATCH,NO MATCH,NO MATCH,NO MATCH,MATCH,MATCH,Thanasi Kokkinakis vs. Nuno Borges Full Match ｜ 2024 US Open Round 2.f617_40.1_218628.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,NO MATCH,Thanasi Kokkinakis vs. Nuno Borges Full Match ｜ 2024 US Open Round 2.f617_40.2_168589.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,NO MATCH,Thanasi Kokkinakis vs. Nuno Borges Full Match ｜ 2024 US Open Round 2.f617_40.3_331648.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Thanasi Kokkinakis vs. Nuno Borges Full Match ｜ 2024 US Open Round 2.f617_40.4_313981.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,NO MATCH,Thanasi Kokkinakis vs. Nuno Borges Full Match ｜ 2024 US Open Round 2.f617_44.0_483258.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,NO MATCH,Thanasi Kokkinakis vs. Nuno Borges Full Match ｜ 2024 US Open Round 2.f617_44.1_482760.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,NO MATCH,Thanasi Kokkinakis vs. Nuno Borges Full Match ｜ 2024 US Open Round 2.f617_45.7_349605.jpg
NO MATCH,NO MATCH,NO MATCH,NO MATCH,NO MATCH,MATCH,MATCH,Tomas Machac vs. Sebastian Korda Full Match ｜ 2024 US Open Round 2.f617_31.6_199965.jpg
NO MATCH,NO MATCH,NO MATCH,NO MATCH,NO MATCH,MATCH,MATCH,Tomas Machac vs. Sebastian Korda Full Match ｜ 2024 US Open Round 2.f617_37.0_8704.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Tomas Machac vs. Sebastian Korda Full Match ｜ 2024 US Open Round 2.f617_41.2_363178.jpg
NO MATCH,NO MATCH,NO MATCH,NO MATCH,NO MATCH,MATCH,MATCH,Tomas Machac vs. Sebastian Korda Full Match ｜ 2024 US Open Round 2.f617_42.4_27498.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,NO MATCH,MATCH,Tomas Machac vs. Sebastian Korda Full Match ｜ 2024 US Open Round 2.f617_42.7_64432.jpg
NO MATCH,NO MATCH,NO MATCH,NO MATCH,NO MATCH,MATCH,MATCH,Tomas Machac vs. Sebastian Korda Full Match ｜ 2024 US Open Round 2.f617_42.9_141889.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Tomas Machac vs. Sebastian Korda Full Match ｜ 2024 US Open Round 2.f617_43.0_302856.jpg
NO MATCH,NO MATCH,NO MATCH,NO MATCH,NO MATCH,MATCH,MATCH,Tomas Machac vs. Sebastian Korda Full Match ｜ 2024 US Open Round 2.f617_44.7_164638.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,NO MATCH,MATCH,Tomas Machac vs. Sebastian Korda Full Match ｜ 2024 US Open Round 2.f617_45.6_159500.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Tomas Machac vs. Sebastian Korda Full Match ｜ 2024 US Open Round 2.f617_45.7_134608.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,NO MATCH,Tomas Machac vs. Sebastian Korda Full Match ｜ 2024 US Open Round 2.f617_46.9_72087.jpg
NO MATCH,NO MATCH,NO MATCH,NO MATCH,NO MATCH,MATCH,MATCH,Tomas Machac vs. Sebastian Korda Full Match ｜ 2024 US Open Round 2.f617_47.0_279148.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,NO MATCH,MATCH,Tomas Machac vs. Sebastian Korda Full Match ｜ 2024 US Open Round 2.f617_47.1_163961.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Tomas Machac vs. Sebastian Korda Full Match ｜ 2024 US Open Round 2.f617_47.1_341735.jpg
NO MATCH,NO MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Tomas Machac vs. Sebastian Korda Full Match ｜ 2024 US Open Round 2.f617_47.4_340390.jpg
NO MATCH,NO MATCH,NO MATCH,NO MATCH,NO MATCH,MATCH,MATCH,Tomas Machac vs. Sebastian Korda Full Match ｜ 2024 US Open Round 2.f617_47.6_231527.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Tomas Machac vs. Sebastian Korda Full Match ｜ 2024 US Open Round 2.f617_47.9_293986.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Tomas Machac vs. Sebastian Korda Full Match ｜ 2024 US Open Round 2.f617_48.5_287192.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Tomas Machac vs. Sebastian Korda Full Match ｜ 2024 US Open Round 2.f617_48.7_140080.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,NO MATCH,MATCH,Tomas Machac vs. Sebastian Korda Full Match ｜ 2024 US Open Round 2.f617_49.7_97486.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Tomas Machac vs. Sebastian Korda Full Match ｜ 2024 US Open Round 2.f617_52.2_349222.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Tomas Machac vs. Sebastian Korda Full Match ｜ 2024 US Open Round 2.f617_53.6_352662.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,NO MATCH,MATCH,Tomas Machac vs. Sebastian Korda Full Match ｜ 2024 US Open Round 2.f617_55.0_195625.jpg
NO MATCH,NO MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Tomas Martin Etcheverry vs. Alexander Zverev Full Match ｜ 2024 US Open Round 3.f617_32.1_410082.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Tomas Martin Etcheverry vs. Alexander Zverev Full Match ｜ 2024 US Open Round 3.f617_33.4_223790.jpg
NO MATCH,NO MATCH,NO MATCH,NO MATCH,NO MATCH,MATCH,MATCH,Tomas Martin Etcheverry vs. Alexander Zverev Full Match ｜ 2024 US Open Round 3.f617_35.1_97620.jpg
NO MATCH,NO MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Tomas Martin Etcheverry vs. Alexander Zverev Full Match ｜ 2024 US Open Round 3.f617_36.1_276302.jpg
NO MATCH,NO MATCH,NO MATCH,NO MATCH,NO MATCH,MATCH,MATCH,Tomas Martin Etcheverry vs. Alexander Zverev Full Match ｜ 2024 US Open Round 3.f617_36.6_482785.jpg
NO MATCH,NO MATCH,NO MATCH,NO MATCH,NO MATCH,MATCH,MATCH,Tomas Martin Etcheverry vs. Alexander Zverev Full Match ｜ 2024 US Open Round 3.f617_36.7_480697.jpg
NO MATCH,NO MATCH,NO MATCH,NO MATCH,NO MATCH,MATCH,MATCH,Tomas Martin Etcheverry vs. Alexander Zverev Full Match ｜ 2024 US Open Round 3.f617_37.0_21131.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,NO MATCH,MATCH,Tomas Martin Etcheverry vs. Alexander Zverev Full Match ｜ 2024 US Open Round 3.f617_37.1_497813.jpg
NO MATCH,NO MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Tomas Martin Etcheverry vs. Alexander Zverev Full Match ｜ 2024 US Open Round 3.f617_37.5_155351.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Tomas Martin Etcheverry vs. Alexander Zverev Full Match ｜ 2024 US Open Round 3.f617_37.6_222967.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,NO MATCH,Tomas Martin Etcheverry vs. Alexander Zverev Full Match ｜ 2024 US Open Round 3.f617_37.6_80226.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Tomas Martin Etcheverry vs. Alexander Zverev Full Match ｜ 2024 US Open Round 3.f617_38.1_411024.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Tomas Martin Etcheverry vs. Alexander Zverev Full Match ｜ 2024 US Open Round 3.f617_38.4_278599.jpg
NO MATCH,NO MATCH,NO MATCH,NO MATCH,NO MATCH,MATCH,MATCH,Tomas Martin Etcheverry vs. Alexander Zverev Full Match ｜ 2024 US Open Round 3.f617_38.4_29902.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Tomas Martin Etcheverry vs. Alexander Zverev Full Match ｜ 2024 US Open Round 3.f617_39.5_611582.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Tomas Martin Etcheverry vs. Alexander Zverev Full Match ｜ 2024 US Open Round 3.f617_39.7_580839.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,NO MATCH,Tomas Martin Etcheverry vs. Alexander Zverev Full Match ｜ 2024 US Open Round 3.f617_39.8_86150.jpg
NO MATCH,NO MATCH,NO MATCH,NO MATCH,NO MATCH,MATCH,MATCH,Tomas Martin Etcheverry vs. Alexander Zverev Full Match ｜ 2024 US Open Round 3.f617_39.9_24339.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,NO MATCH,MATCH,Tomas Martin Etcheverry vs. Alexander Zverev Full Match ｜ 2024 US Open Round 3.f617_40.3_503385.jpg
NO MATCH,NO MATCH,NO MATCH,NO MATCH,NO MATCH,MATCH,MATCH,Tomas Martin Etcheverry vs. Alexander Zverev Full Match ｜ 2024 US Open Round 3.f617_40.8_23044.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,NO MATCH,Tomas Martin Etcheverry vs. Alexander Zverev Full Match ｜ 2024 US Open Round 3.f617_41.7_507307.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,NO MATCH,Tomas Martin Etcheverry vs. Alexander Zverev Full Match ｜ 2024 US Open Round 3.f617_42.2_174497.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,NO MATCH,Tomas Martin Etcheverry vs. Alexander Zverev Full Match ｜ 2024 US Open Round 3.f617_42.7_239875.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Tomas Martin Etcheverry vs. Alexander Zverev Full Match ｜ 2024 US Open Round 3.f617_42.7_662753.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,NO MATCH,MATCH,Tomas Martin Etcheverry vs. Alexander Zverev Full Match ｜ 2024 US Open Round 3.f617_50.3_582988.jpg
NO MATCH,NO MATCH,NO MATCH,NO MATCH,NO MATCH,MATCH,MATCH,Tomas Martin Etcheverry vs. Alexander Zverev Full Match ｜ 2024 US Open Round 3.f617_52.4_288087.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,NO MATCH,Tomas Martin Etcheverry vs. Alexander Zverev Full Match ｜ 2024 US Open Round 3.f617_52.4_448633.jpg
NO MATCH,NO MATCH,NO MATCH,NO MATCH,NO MATCH,MATCH,MATCH,Varvara Gracheva vs. Coco Gauff Full Match ｜ 2024 US Open Round 1.f617_30.0_21256.jpg
NO MATCH,NO MATCH,NO MATCH,NO MATCH,NO MATCH,MATCH,MATCH,Varvara Gracheva vs. Coco Gauff Full Match ｜ 2024 US Open Round 1.f617_30.3_27914.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,NO MATCH,Varvara Gracheva vs. Coco Gauff Full Match ｜ 2024 US Open Round 1.f617_40.6_130359.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Varvara Gracheva vs. Coco Gauff Full Match ｜ 2024 US Open Round 1.f617_41.1_158213.jpg
NO MATCH,NO MATCH,NO MATCH,NO MATCH,NO MATCH,MATCH,MATCH,Varvara Gracheva vs. Coco Gauff Full Match ｜ 2024 US Open Round 1.f617_43.2_22319.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,NO MATCH,Varvara Gracheva vs. Coco Gauff Full Match ｜ 2024 US Open Round 1.f617_44.1_170922.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Varvara Gracheva vs. Coco Gauff Full Match ｜ 2024 US Open Round 1.f617_44.2_167096.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,NO MATCH,Varvara Gracheva vs. Coco Gauff Full Match ｜ 2024 US Open Round 1.f617_44.7_217654.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,NO MATCH,Varvara Gracheva vs. Coco Gauff Full Match ｜ 2024 US Open Round 1.f617_44.9_216954.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,NO MATCH,MATCH,Varvara Gracheva vs. Coco Gauff Full Match ｜ 2024 US Open Round 1.f617_46.6_63154.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,NO MATCH,Varvara Gracheva vs. Coco Gauff Full Match ｜ 2024 US Open Round 1.f617_47.5_58813.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,NO MATCH,Varvara Gracheva vs. Coco Gauff Full Match ｜ 2024 US Open Round 1.f617_47.7_66863.jpg
NO MATCH,NO MATCH,NO MATCH,NO MATCH,NO MATCH,MATCH,MATCH,Victoria Azarenka vs. Clara Burel Full Match ｜ 2024 US Open Round 2.f617_34.3_25050.jpg
NO MATCH,NO MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Victoria Azarenka vs. Clara Burel Full Match ｜ 2024 US Open Round 2.f617_40.8_114323.jpg
NO MATCH,NO MATCH,NO MATCH,NO MATCH,NO MATCH,MATCH,MATCH,Victoria Azarenka vs. Clara Burel Full Match ｜ 2024 US Open Round 2.f617_42.8_41624.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,NO MATCH,Victoria Azarenka vs. Clara Burel Full Match ｜ 2024 US Open Round 2.f617_46.3_98912.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,NO MATCH,Victoria Azarenka vs. Clara Burel Full Match ｜ 2024 US Open Round 2.f617_47.1_228784.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,NO MATCH,MATCH,Victoria Azarenka vs. Clara Burel Full Match ｜ 2024 US Open Round 2.f617_47.4_133225.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,NO MATCH,MATCH,Victoria Azarenka vs. Clara Burel Full Match ｜ 2024 US Open Round 2.f617_48.2_134006.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,NO MATCH,MATCH,Victoria Azarenka vs. Clara Burel Full Match ｜ 2024 US Open Round 2.f617_49.9_102866.jpg
NO MATCH,NO MATCH,NO MATCH,NO MATCH,NO MATCH,MATCH,MATCH,Victoria Azarenka vs. Wang Yafan Full Match ｜ 2024 US Open Round 3.f617_33.4_63590.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,Victoria Azarenka vs. Wang Yafan Full Match ｜ 2024 US Open Round 3.f617_34.8_413740.jpg
MATCH,MATCH,MATCH,MATCH,MATCH,MATCH,NO MATCH,Victoria Azarenka vs. Wang Yafan Full Match ｜ 2024 US Open Round 3.f617_35.1_135079.jpg
NO MATCH,NO MATCH,NO MATCH,NO MATCH,NO MATCH,MATCH,MATCH,Victoria Azarenka vs. Wang Yafan Full Match ｜ 2024 US Open Round 3.f617_35.9_346.jpg
